URL,Repo Name,Date,CVE ID,CVE Severity,Name,Component Type,Ownership,Num of Contributor,Num of Minor 5%,Per of Minor 5%,Avg of Minor Contri 5%,Num of Minor 10%,Per of Minor 10%,Avg of Minor Contri 10%,Num of Minor 20%,Per of Minor 20%,Avg of Minor Contri 20%,Num of Minor 50%,Per of Minor 50%,Avg of Minor Contri 50%,Days Difference,Release Info,Time Stage,Oss Stage,Age,Release Info Aged,Time Stage Aged,Oss Stage Aged,License Info,License Type,Total Added,Total Deleted,File Size,Is Defective,Is Pre-release,Is Post-release
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/cc/saved_model/testdata/generate_saved_models.py,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,0,"[0, 0, 0, 0, 0]",t1,II,Apache,permissive,97,0,97,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/cc/tools/BUILD,file,0.333333333,5,0,0,0,0,0,0,2,0.4,0.111111111,5,1,0.2,1736,"[2, 24, 62, 18, 4]",t5,SI,661,"[1, 6, 25, 10, 3]",t4,SI,Apache,permissive,70,27,43,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/aot/BUILD,file,0.223684211,26,18,0.692307692,0.016081871,24,0.923076923,0.026315789,25,0.961538462,0.031052632,26,1,0.038461538,1736,"[2, 24, 62, 18, 4]",t5,SI,1296,"[2, 17, 56, 17, 3]",t5,SI,Apache,permissive,676,309,351,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/aot/tests/BUILD,file,0.295454545,17,12,0.705882353,0.024621212,15,0.882352941,0.033333333,15,0.882352941,0.033333333,17,1,0.058823529,1736,"[2, 24, 62, 18, 4]",t5,SI,1298,"[2, 17, 56, 17, 3]",t5,SI,Apache,permissive,647,82,563,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/aot/tfcompile.bzl,file,0.263888889,27,22,0.814814815,0.017676768,25,0.925925926,0.023333333,26,0.962962963,0.028311966,27,1,0.037037037,1736,"[2, 24, 62, 18, 4]",t5,SI,1312,"[2, 17, 56, 17, 4]",t5,SI,Apache,permissive,1685,1235,439,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/BUILD,file,0.207843137,57,52,0.912280702,0.008069382,55,0.964912281,0.011622103,56,0.98245614,0.014145658,57,1,0.01754386,1736,"[2, 24, 62, 18, 4]",t5,SI,1332,"[2, 18, 56, 17, 4]",t5,SI,Apache,permissive,1809,744,1018,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/build_xla_ops_pass_test.cc,file,0.5625,6,0,0,0,3,0.5,0.0625,5,0.833333333,0.0875,5,0.833333333,0.0875,1736,"[2, 24, 62, 18, 4]",t5,SI,705,"[1, 7, 29, 10, 3]",t4,SI,Apache,permissive,439,121,324,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/compilability_check_util.cc,file,0.366666667,14,9,0.642857143,0.033333333,12,0.857142857,0.041666667,13,0.928571429,0.048717949,14,1,0.071428571,1736,"[2, 24, 62, 18, 4]",t5,SI,497,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,884,263,621,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/compilability_check_util.h,file,0.347826087,10,6,0.6,0.043478261,7,0.7,0.049689441,9,0.9,0.072463768,10,1,0.1,1736,"[2, 24, 62, 18, 4]",t5,SI,497,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,420,130,290,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/compilability_check_util_test.cc,file,0.444444444,5,0,0,0,0,0,0,3,0.6,0.111111111,5,1,0.2,1736,"[2, 24, 62, 18, 4]",t5,SI,450,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,506,42,464,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/defs.cc,file,0.3,6,0,0,0,3,0.5,0.1,5,0.833333333,0.14,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,1757,"[2, 24, 62, 18, 4]",t5,SI,Apache,permissive,41,8,33,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/defs.h,file,0.166666667,9,0,0,0,6,0.666666667,0.083333333,9,1,0.111111111,9,1,0.111111111,1736,"[2, 24, 62, 18, 4]",t5,SI,1757,"[2, 24, 62, 18, 4]",t5,SI,Apache,permissive,63,20,43,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/encapsulate_xla_computations_pass.cc,file,0.380952381,12,9,0.75,0.047619048,11,0.916666667,0.056277056,11,0.916666667,0.056277056,12,1,0.083333333,1736,"[2, 24, 62, 18, 4]",t5,SI,717,"[1, 7, 29, 11, 3]",t4,SI,Apache,permissive,810,415,392,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/encapsulate_xla_computations_pass.h,file,0.4,3,0,0,0,0,0,0,1,0.333333333,0.2,3,1,0.333333333,1736,"[2, 24, 62, 18, 4]",t5,SI,717,"[1, 7, 29, 11, 3]",t4,SI,Apache,permissive,122,64,58,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/encapsulate_xla_computations_pass_test.cc,file,0.375,6,0,0,0,0,0,0,5,0.833333333,0.125,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,717,"[1, 7, 29, 11, 3]",t4,SI,Apache,permissive,719,370,349,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/flags.cc,file,0.254901961,9,4,0.444444444,0.024509804,5,0.555555556,0.031372549,7,0.777777778,0.072829132,9,1,0.111111111,1736,"[2, 24, 62, 18, 4]",t5,SI,651,"[1, 6, 23, 10, 3]",t4,SI,Apache,permissive,652,224,277,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/flags.h,file,0.235294118,8,2,0.25,0.029411765,4,0.5,0.044117647,5,0.625,0.058823529,8,1,0.125,1736,"[2, 24, 62, 18, 4]",t5,SI,1326,"[2, 17, 56, 17, 4]",t5,SI,Apache,permissive,271,165,174,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/force_xla_constants_on_host_pass.cc,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,154,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,58,2,56,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/graphcycles/BUILD,file,0.333333333,6,0,0,0,0,0,0,4,0.666666667,0.111111111,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,1162,"[1, 16, 48, 16, 3]",t5,SI,Apache,permissive,75,19,56,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/kernels/BUILD,file,0.297297297,14,8,0.571428571,0.027027027,11,0.785714286,0.036855037,13,0.928571429,0.054054054,14,1,0.071428571,1736,"[2, 24, 62, 18, 4]",t5,SI,1247,"[1, 17, 53, 16, 3]",t5,SI,Apache,permissive,149,91,57,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/kernels/xla_ops.cc,file,0.41509434,12,8,0.666666667,0.025943396,10,0.833333333,0.035849057,10,0.833333333,0.035849057,12,1,0.083333333,1736,"[2, 24, 62, 18, 4]",t5,SI,713,"[1, 7, 29, 10, 3]",t4,SI,Apache,permissive,1152,533,606,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/mark_for_compilation_pass.cc,file,0.295774648,41,37,0.902439024,0.009262784,38,0.926829268,0.010872251,40,0.975609756,0.017605634,41,1,0.024390244,1736,"[2, 24, 62, 18, 4]",t5,SI,1331,"[2, 18, 56, 17, 4]",t5,SI,Apache,permissive,5979,3845,2097,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/mark_for_compilation_pass.h,file,0.333333333,7,0,0,0,4,0.571428571,0.083333333,6,0.857142857,0.111111111,7,1,0.142857143,1736,"[2, 24, 62, 18, 4]",t5,SI,1275,"[2, 17, 53, 17, 3]",t5,SI,Apache,permissive,96,21,74,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/ops/BUILD,file,0.3,6,0,0,0,3,0.5,0.1,5,0.833333333,0.14,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,883,"[1, 11, 38, 13, 3]",t4,SI,Apache,permissive,81,50,25,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/tests/BUILD,file,0.25,4,0,0,0,0,0,0,0,0,0,4,1,0.25,1736,"[2, 24, 62, 18, 4]",t5,SI,335,"[1, 4, 17, 5, 0]",t4,SI,Apache,permissive,50,2,50,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_compilation_cache.cc,file,0.291139241,19,15,0.789473684,0.018565401,16,0.842105263,0.022151899,18,0.947368421,0.039381153,19,1,0.052631579,1736,"[2, 24, 62, 18, 4]",t5,SI,1331,"[2, 18, 56, 17, 4]",t5,SI,Apache,permissive,1085,593,492,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_compilation_cache_test.cc,file,0.333333333,3,0,0,0,0,0,0,0,0,0,3,1,0.333333333,1736,"[2, 24, 62, 18, 4]",t5,SI,659,"[1, 6, 24, 10, 3]",t4,SI,Apache,permissive,106,0,106,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_compile_on_demand_op.cc,file,0.303571429,12,7,0.583333333,0.017857143,9,0.75,0.029761905,10,0.833333333,0.041071429,12,1,0.083333333,1736,"[2, 24, 62, 18, 4]",t5,SI,900,"[1, 12, 38, 13, 3]",t4,SI,Apache,permissive,641,455,180,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_compile_on_demand_op.h,file,0.444444444,6,0,0,0,0,0,0,5,0.833333333,0.111111111,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,894,"[1, 12, 38, 13, 3]",t4,SI,Apache,permissive,83,18,62,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_cpu_device.cc,file,0.244444444,14,10,0.714285714,0.035555556,11,0.785714286,0.04040404,13,0.928571429,0.058119658,14,1,0.071428571,1736,"[2, 24, 62, 18, 4]",t5,SI,1326,"[2, 17, 56, 17, 4]",t5,SI,Apache,permissive,228,108,121,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_device.cc,file,0.285714286,22,18,0.818181818,0.016534392,20,0.909090909,0.022619048,20,0.909090909,0.022619048,22,1,0.045454545,1736,"[2, 24, 62, 18, 4]",t5,SI,1330,"[2, 18, 56, 17, 4]",t5,SI,Apache,permissive,1319,637,600,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_device.h,file,0.25,16,12,0.75,0.027777778,13,0.8125,0.030448718,14,0.875,0.035714286,16,1,0.0625,1736,"[2, 24, 62, 18, 4]",t5,SI,1326,"[2, 17, 56, 17, 4]",t5,SI,Apache,permissive,567,248,290,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_device_context.cc,file,0.5,17,15,0.882352941,0.015686275,15,0.882352941,0.015686275,15,0.882352941,0.015686275,17,1,0.058823529,1736,"[2, 24, 62, 18, 4]",t5,SI,1191,"[1, 16, 50, 16, 3]",t5,SI,Apache,permissive,1548,1229,297,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_device_context.h,file,0.525,9,7,0.777777778,0.025,7,0.777777778,0.025,7,0.777777778,0.025,8,0.888888889,0.059375,1736,"[2, 24, 62, 18, 4]",t5,SI,1150,"[1, 16, 47, 16, 3]",t5,SI,Apache,permissive,329,197,125,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_gpu_device.cc,file,0.206349206,19,14,0.736842105,0.022675737,16,0.842105263,0.029761905,18,0.947368421,0.044091711,19,1,0.052631579,1736,"[2, 24, 62, 18, 4]",t5,SI,1326,"[2, 17, 56, 17, 4]",t5,SI,Apache,permissive,394,208,186,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_kernel_creator.cc,file,0.307692308,10,3,0.3,0.025641026,6,0.6,0.042735043,9,0.9,0.076923077,10,1,0.1,1736,"[2, 24, 62, 18, 4]",t5,SI,1332,"[2, 18, 56, 17, 4]",t5,SI,Apache,permissive,925,713,212,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_launch_util.cc,file,0.265822785,18,12,0.666666667,0.014767932,15,0.833333333,0.023628692,16,0.888888889,0.032436709,18,1,0.055555556,1736,"[2, 24, 62, 18, 4]",t5,SI,909,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,2055,1391,629,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_launch_util.h,file,0.238095238,11,5,0.454545455,0.033333333,8,0.727272727,0.050595238,9,0.818181818,0.058201058,11,1,0.090909091,1736,"[2, 24, 62, 18, 4]",t5,SI,909,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,551,323,221,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_ops_on_regular_devices.cc,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,20,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,107,9,98,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_platform_info.cc,file,0.857142857,2,0,0,0,0,0,0,1,0.5,0.142857143,1,0.5,0.142857143,1736,"[2, 24, 62, 18, 4]",t5,SI,17,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,193,35,158,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_platform_info.h,file,0.857142857,2,0,0,0,0,0,0,1,0.5,0.142857143,1,0.5,0.142857143,1736,"[2, 24, 62, 18, 4]",t5,SI,17,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,120,8,112,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/jit/xla_tensor.h,file,0.36,7,3,0.428571429,0.04,3,0.428571429,0.04,5,0.714285714,0.072,7,1,0.142857143,1736,"[2, 24, 62, 18, 4]",t5,SI,901,"[1, 12, 38, 13, 3]",t4,SI,Apache,permissive,256,142,114,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/BUILD,file,0.1875,24,19,0.791666667,0.023026316,22,0.916666667,0.03125,24,1,0.041666667,24,1,0.041666667,1736,"[2, 24, 62, 18, 4]",t5,SI,432,"[1, 5, 19, 7, 2]",t4,SI,Apache,permissive,296,99,197,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/README.md,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,186,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,13,2,11,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/BUILD,file,0.416666667,9,4,0.444444444,0.041666667,6,0.666666667,0.055555556,8,0.888888889,0.072916667,9,1,0.111111111,1736,"[2, 24, 62, 18, 4]",t5,SI,63,"[0, 1, 3, 0, 0]",t2,SI,Apache,permissive,927,81,846,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/README.md,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,7,"[0, 0, 0, 0, 0]",t2,II,Apache,permissive,235,2,233,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/CMakeLists.txt,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,"[2, 24, 62, 18, 4]",t5,SI,0,"[0, 0, 0, 0, 0]",t1,II,Apache,permissive,31,0,31,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/chlo_ops.h,file,0.263157895,7,0,0,0,2,0.285714286,0.052631579,5,0.714285714,0.105263158,7,1,0.142857143,1736,"[2, 24, 62, 18, 4]",t5,SI,409,"[1, 4, 18, 6, 0]",t4,SI,Apache,permissive,157,91,66,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/chlo_ops.td,file,0.428571429,4,0,0,0,0,0,0,2,0.5,0.142857143,4,1,0.25,1736,"[2, 24, 62, 18, 4]",t5,SI,111,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,446,32,414,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/hlo_ops.h,file,0.222222222,14,9,0.642857143,0.037037037,10,0.714285714,0.040740741,13,0.928571429,0.05982906,14,1,0.071428571,1736,"[2, 24, 62, 18, 4]",t5,SI,418,"[1, 5, 18, 7, 0]",t4,SI,Apache,permissive,170,84,86,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/hlo_ops.td,file,0.247572816,30,27,0.9,0.015282273,27,0.9,0.015282273,28,0.933333333,0.018723994,30,1,0.033333333,1736,"[2, 24, 62, 18, 4]",t5,SI,437,"[1, 5, 19, 7, 2]",t4,SI,Apache,permissive,2993,1574,1419,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/hlo_ops_base.td,file,0.298701299,21,18,0.857142857,0.023088023,19,0.904761905,0.025290499,19,0.904761905,0.025290499,21,1,0.047619048,1736,"[2, 24, 62, 18, 4]",t5,SI,354,"[1, 4, 18, 5, 0]",t4,SI,Apache,permissive,1526,182,1344,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/pull/42143/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845,tensorflow,2020-08-08T00:51:27Z,CVE-2020-15266,7.5,tensorflow/tensorflow/compiler/mlir/hlo/include/mlir-hlo/Dialect/mhlo/IR/hlo_utils.td,file,0.454545455,6,0,0,0,4,0.666666667,0.090909091,5,0.833333333,0.109090909,6,1,0.166666667,1736,"[2, 24, 62, 18, 4]",t5,SI,335,"[1, 4, 17, 5, 0]",t4,SI,Apache,permissive,113,67,46,TRUE,TRUE,FALSE
