Framework,CVE ID,Reference URLs
,CVE-1999-0166,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0166']
,CVE-1999-0170,['https://www.cve.org/CVERecord?id=CVE-1999-0170']
,CVE-1999-0171,['https://www.cve.org/CVERecord?id=CVE-1999-0171']
,CVE-1999-0173,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0173']
,CVE-1999-0178,"['http://archives.neohapsis.com/archives/bugtraq/1997_1/0021.html', 'http://www.osvdb.org/8', 'http://www.securityfocus.com/bid/2078', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/295']"
,CVE-1999-0179,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q140818']
,CVE-1999-0180,['https://www.cve.org/CVERecord?id=CVE-1999-0180']
,CVE-1999-0201,['https://www.cve.org/CVERecord?id=CVE-1999-0201']
,CVE-1999-0202,['https://www.cve.org/CVERecord?id=CVE-1999-0202']
,CVE-1999-0204,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0204']
,CVE-1999-0217,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0217']
,CVE-1999-0236,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0236']
,CVE-1999-0249,['https://www.cve.org/CVERecord?id=CVE-1999-0249']
,CVE-1999-0251,['https://www.cve.org/CVERecord?id=CVE-1999-0251']
,CVE-1999-0252,['https://www.cve.org/CVERecord?id=CVE-1999-0252']
,CVE-1999-0253,['http://www.securityfocus.com/bid/1814']
,CVE-1999-0265,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q154174']
,CVE-1999-0274,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0274']
,CVE-1999-0345,['http://www.securityfocus.com/archive/1/62170']
,CVE-1999-0496,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q146965']
,CVE-1999-0499,['https://www.cve.org/CVERecord?id=CVE-1999-0499']
,CVE-1999-0503,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0503']
,CVE-1999-0504,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0504']
,CVE-1999-0510,['https://www.cve.org/CVERecord?id=CVE-1999-0510']
,CVE-1999-0511,['https://www.cve.org/CVERecord?id=CVE-1999-0511']
,CVE-1999-0517,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0517']
,CVE-1999-0518,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0518']
,CVE-1999-0519,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0519']
,CVE-1999-0521,['http://www.cert.org/advisories/CA-1992-13.html']
,CVE-1999-0525,['https://www.cve.org/CVERecord?id=CVE-1999-0525']
,CVE-1999-0534,['https://www.cve.org/CVERecord?id=CVE-1999-0534']
,CVE-1999-0535,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0535']
,CVE-1999-0550,['https://www.cve.org/CVERecord?id=CVE-1999-0550']
,CVE-1999-0562,['https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A1023']
,CVE-1999-0572,['https://exchange.xforce.ibmcloud.com/vulnerabilities/178']
,CVE-1999-0575,['https://www.cve.org/CVERecord?id=CVE-1999-0575']
,CVE-1999-0576,['https://www.cve.org/CVERecord?id=CVE-1999-0576']
,CVE-1999-0582,['https://www.cve.org/CVERecord?id=CVE-1999-0582']
,CVE-1999-0626,['https://www.cve.org/CVERecord?id=CVE-1999-0626']
,CVE-1999-1120,"['ftp://patches.sgi.com/support/free/security/advisories/19961203-01-PX', 'ftp://patches.sgi.com/support/free/security/advisories/19961203-02-PX', 'http://marc.info/?l=bugtraq&m=87602167420403&w=2', 'http://www.osvdb.org/993', 'http://www.securityfocus.com/bid/395', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2107']"
,CVE-1999-0051,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0051']
,CVE-1999-1249,"['http://www.codetalker.com/advisories/vendor/hp/hpsbux9701-047.html', 'http://www.osvdb.org/8099', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2057']"
,CVE-1999-1145,"['http://ciac.llnl.gov/ciac/bulletins/h-21.shtml', 'http://www.securityfocus.com/templates/advisory.html?id=1514', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2059']"
,CVE-1999-1311,['http://ciac.llnl.gov/ciac/bulletins/h-21.shtml']
,CVE-1999-0049,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0049']
,CVE-1999-1088,"['http://ciac.llnl.gov/ciac/bulletins/h-21.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2012']"
,CVE-1999-0081,['https://www.cve.org/CVERecord?id=CVE-1999-0081']
,CVE-1999-0048,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/147']
,CVE-1999-0966,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0966']
,CVE-1999-0047,['http://www.securityfocus.com/bid/685']
,CVE-1999-1144,"['http://www.codetalker.com/advisories/vendor/hp/hpsbux9701-051.html', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2056']"
,CVE-1999-0174,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0174']
,CVE-1999-0309,['http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9702-056']
,CVE-1999-0369,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/183']
,CVE-1999-0959,"['ftp://patches.sgi.com/support/free/security/advisories/19980301-01-PX', 'http://www.osvdb.org/8447', 'http://www.securityfocus.com/bid/469', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1634']"
,CVE-1999-1160,"['http://ciac.llnl.gov/ciac/bulletins/h-33.shtml', 'http://marc.info/?l=bugtraq&m=87602167420581&w=2', 'http://www.iss.net/security_center/static/7437.php']"
,CVE-1999-1299,['http://marc.info/?l=bugtraq&m=87602167420509&w=2']
,CVE-1999-0298,['http://www.nai.com/nai_labs/asp_set/advisory/06_ypbindsetme_adv.asp']
,CVE-1999-0046,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0046']
,CVE-1999-0228,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q162567']
,CVE-1999-0109,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/140']
,CVE-1999-0041,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0041']
,CVE-1999-0868,['https://www.cs.ait.ac.th/joomla3/index.php/security-advisories?CERT/CA97/msg00027.shtml']
,CVE-1999-0105,['https://www.cve.org/CVERecord?id=CVE-1999-0105']
,CVE-1999-0106,['https://www.cve.org/CVERecord?id=CVE-1999-0106']
,CVE-1999-0165,['https://www.cve.org/CVERecord?id=CVE-1999-0165']
,CVE-1999-0318,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0318']
,CVE-1999-0612,['https://www.cve.org/CVERecord?id=CVE-1999-0612']
,CVE-1999-1128,"['http://members.tripod.com/~unibyte/iebug3.htm', 'http://oliver.efri.hr/~crv/security/bugs/NT/ie3.html']"
,CVE-1999-1489,"['http://www.securityfocus.com/archive/1/6384', 'http://www.securityfocus.com/bid/364']"
,CVE-1999-0299,['http://www.osvdb.org/6093']
,CVE-1999-1408,"['http://marc.info/?l=bugtraq&m=87602167420641&w=2', 'http://www.securityfocus.com/bid/352']"
,CVE-1999-1525,"['http://marc.info/?l=bugtraq&m=87602167420670&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1585', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1586', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/460']"
,CVE-1999-0280,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0280']
,CVE-1999-0292,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0292']
,CVE-1999-0315,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/138']
,CVE-1999-1387,"['http://marc.info/?l=bugtraq&m=87602167420731&w=2', 'http://marc.info/?l=bugtraq&m=87602167420732&w=2', 'http://marc.info/?l=bugtraq&m=87602167420741&w=2']"
,CVE-1999-0042,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0042']
,CVE-1999-1298,"['ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/old/FreeBSD-SA-97:03.sysinstall.asc', 'http://www.iss.net/security_center/static/7537.php', 'http://www.osvdb.org/6087']"
,CVE-1999-0058,['http://www.securityfocus.com/bid/712']
,CVE-1999-0149,"['ftp://patches.sgi.com/support/free/security/advisories/19970501-02-PX', 'http://www.osvdb.org/247', 'http://www.securityfocus.com/bid/373', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/290']"
,CVE-1999-0038,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0038']
,CVE-1999-1296,['http://marc.info/?l=bugtraq&m=87602167420878&w=2']
,CVE-1999-0040,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0040']
,CVE-1999-0112,['https://exchange.xforce.ibmcloud.com/vulnerabilities/878']
,CVE-1999-1116,"['ftp://patches.sgi.com/support/free/security/advisories/19970503-01-PX', 'http://www.osvdb.org/1009', 'http://www.securityfocus.com/bid/462', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2108']"
,CVE-1999-1380,"['http://mlarchive.ima.com/win95/1997/May/0342.html', 'http://news.zdnet.co.uk/story/0,,s2065518,00.html', 'http://www.iss.net/security_center/static/7188.php', 'http://www.net-security.sk/bugs/NT/nu20.html']"
,CVE-1999-1267,"['http://marc.info/?l=bugtraq&m=87602167420906&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1646']"
,CVE-1999-0039,"['ftp://patches.sgi.com/support/free/security/advisories/19970501-02-PX', 'http://www.cert.org/advisories/CA-1997-12.html', 'http://www.osvdb.org/235', 'http://www.securityfocus.com/bid/374', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/333']"
,CVE-1999-1067,['http://marc.info/?l=bugtraq&m=87602167420919&w=2']
,CVE-1999-1398,"['http://marc.info/?l=bugtraq&m=87602167420921&w=2', 'http://www.insecure.org/sploits/irix.xfsdump.html', 'http://www.securityfocus.com/bid/472']"
,CVE-1999-1461,"['ftp://patches.sgi.com/support/free/security/advisories/20001101-01-I', 'http://marc.info/?l=bugtraq&m=87602167420921&w=2', 'http://www.securityfocus.com/bid/381']"
,CVE-1999-1286,"['ftp://patches.sgi.com/support/free/security/advisories/19961203-02-PX', 'http://marc.info/?l=bugtraq&m=87602167420927&w=2', 'http://www.osvdb.org/8560', 'http://www.securityfocus.com/bid/330', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1433']"
,CVE-1999-1410,"['ftp://patches.sgi.com/support/free/security/advisories/19961203-02-PX', 'http://marc.info/?l=bugtraq&m=87602167420927&w=2', 'http://www.securityfocus.com/bid/330']"
,CVE-1999-1158,"['ftp://ftp.auscert.org.au/pub/auscert/advisory/AA-97.09.Solaris.passwd.buffer.overrun.vul', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/139&type=0&nav=sec.sba']"
,CVE-1999-1184,"['http://marc.info/?l=bugtraq&m=87602167420967&w=2', 'http://marc.info/?l=bugtraq&m=87602167420970&w=2']"
,CVE-1999-0962,"['http://www.osvdb.org/6415', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9701-045']"
,CVE-1999-1141,"['http://marc.info/?l=bugtraq&m=87602167420981&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1824']"
,CVE-1999-1232,"['http://marc.info/?l=bugtraq&m=87602167420994&w=2', 'http://www.osvdb.org/8559', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3316']"
,CVE-1999-1402,"['http://marc.info/?l=bugtraq&m=87602167418317&w=2', 'http://marc.info/?l=bugtraq&m=87602248718482&w=2', 'http://www.iss.net/security_center/static/7172.php', 'http://www.securityfocus.com/bid/456']"
,CVE-1999-1191,"['ftp://ftp.auscert.org.au/pub/auscert/advisory/AA-97.18.solaris.chkey.buffer.overflow.vul', 'http://marc.info/?l=bugtraq&m=87602167418335&w=2', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/144', 'http://www.iss.net/security_center/static/7442.php', 'http://www.securityfocus.com/bid/207']"
,CVE-1999-1449,"['http://oamk.fi/~jukkao/bugtraq/before-971202/0498.html', 'http://www.insecure.org/sploits/sunos.dev.tcx0.write.wierd.shit.to.device.bug.html']"
,CVE-1999-0037,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0037']
,CVE-1999-0259,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0259']
,CVE-1999-0036,"['ftp://patches.sgi.com/support/free/security/advisories/19970508-02-PX', 'http://www.ciac.org/ciac/bulletins/h-106.shtml', 'http://www.osvdb.org/990', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/557']"
,CVE-1999-0064,['https://marc.info/?l=bugtraq&m=87602167418428&w=2']
,CVE-1999-1143,"['ftp://patches.sgi.com/support/free/security/advisories/19970504-01-PX', 'http://ciac.llnl.gov/ciac/bulletins/h-65.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2109']"
,CVE-1999-0034,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0034']
,CVE-1999-0035,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0035']
,CVE-1999-0144,"['http://cr.yp.to/qmail/venema.html', 'http://marc.info/?l=bugtraq&m=87602558319024&w=2', 'http://marc.info/?l=bugtraq&m=87602558319029&w=2', 'http://www.ornl.gov/its/archives/mailing-lists/qmail/1997/06/threads.html', 'http://www.securityfocus.com/bid/2237', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/208']"
,CVE-1999-0227,['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q154087']
,CVE-1999-0281,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0281']
,CVE-1999-0799,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0799']
,CVE-1999-0189,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/142']
,CVE-1999-0275,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0275']
,CVE-1999-0083,['https://www.cve.org/CVERecord?id=CVE-1999-0083']
,CVE-1999-0033,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0033']
,CVE-1999-1266,"['http://www.securityfocus.com/archive/1/6978', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1660']"
,CVE-1999-0957,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0957']
,CVE-1999-1483,['http://www.securityfocus.com/archive/1/7041']
,CVE-1999-1192,"['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/143', 'http://www.iss.net/security_center/static/7444.php', 'http://www.securityfocus.com/bid/206']"
,CVE-1999-1423,"['http://marc.info/?l=bugtraq&m=87602558319160&w=2', 'http://marc.info/?l=bugtraq&m=87602558319171&w=2', 'http://marc.info/?l=bugtraq&m=87602558319180&w=2', 'http://marc.info/?l=bugtraq&m=87602558319181&w=2', 'http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/146', 'http://www.iss.net/security_center/static/7492.php', 'http://www.securityfocus.com/bid/209']"
,CVE-1999-0074,['https://www.cve.org/CVERecord?id=CVE-1999-0074']
,CVE-1999-0076,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0076']
,CVE-1999-0111,['https://www.cve.org/CVERecord?id=CVE-1999-0111']
,CVE-1999-0147,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0147']
,CVE-1999-0150,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0150']
,CVE-1999-0153,['http://www.osvdb.org/1666']
,CVE-1999-0156,['https://www.cve.org/CVERecord?id=CVE-1999-0156']
,CVE-1999-0169,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0169']
,CVE-1999-0184,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0184']
,CVE-1999-0195,['https://www.cve.org/CVERecord?id=CVE-1999-0195']
,CVE-1999-0219,"['http://marc.info/?l=ntbugtraq&m=92574916930144&w=2', 'http://marc.info/?l=ntbugtraq&m=92582581330282&w=2', 'http://www.securityfocus.com/bid/269', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/205']"
,CVE-1999-0250,"['http://cr.yp.to/qmail/venema.html', 'http://marc.info/?l=bugtraq&m=87602558319024&w=2', 'http://www.ornl.gov/its/archives/mailing-lists/qmail/1997/06/threads.html']"
,CVE-1999-0526,['http://www.kb.cert.org/vuls/id/704969']
,CVE-1999-0532,['https://www.cve.org/CVERecord?id=CVE-1999-0532']
,CVE-1999-0533,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0533']
,CVE-1999-0541,['https://www.cve.org/CVERecord?id=CVE-1999-0541']
,CVE-1999-0628,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0628']
,CVE-1999-1326,"['http://marc.info/?l=bugtraq&m=87602167420401&w=2', 'http://marc.info/?l=bugtraq&m=87602167420408&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7169']"
,CVE-1999-0031,['http://www.codetalker.com/advisories/vendor/hp/hpsbux9707-065.html']
,CVE-1999-0196,"['http://www.osvdb.org/237', 'http://www.securityfocus.com/bid/2077']"
,CVE-1999-0176,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0176']
,CVE-1999-1463,"['http://www.securityfocus.com/archive/1/7219', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/528']"
,CVE-1999-0059,"['http://www.osvdb.org/164', 'http://www.securityfocus.com/bid/353', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/325']"
,CVE-1999-0146,"['http://www.securityfocus.com/bid/1975', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/298']"
,CVE-1999-0025,"['http://www.cert.org/advisories/CA-1997-21.html', 'http://www.kb.cert.org/vuls/id/20851', 'http://www.securityfocus.com/bid/346', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/440']"
,CVE-1999-0026,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0026']
,CVE-1999-0027,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0027']
,CVE-1999-0028,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0028']
,CVE-1999-0029,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0029']
,CVE-1999-0030,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0030']
,CVE-1999-1182,"['http://marc.info/?l=bugtraq&m=87602661419318&w=2', 'http://marc.info/?l=bugtraq&m=87602661419351&w=2', 'http://marc.info/?l=bugtraq&m=88661732807795&w=2']"
,CVE-1999-0122,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0122']
,CVE-1999-0247,"['http://www.nai.com/nai_labs/asp_set/advisory/17_inn_avd.asp', 'http://www.securityfocus.com/bid/1443']"
,CVE-1999-1208,"['http://marc.info/?l=bugtraq&m=87602661419330&w=2', 'http://marc.info/?l=bugtraq&m=87602661419337&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/803']"
,CVE-1999-0971,['http://www.securityfocus.com/archive/1/7301']
,CVE-1999-1068,['http://marc.info/?l=bugtraq&m=87602661419366&w=2']
,CVE-1999-1217,"['http://marc.info/?l=ntbugtraq&m=87602726319426&w=2', 'http://marc.info/?l=ntbugtraq&m=87602726319435&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/526']"
,CVE-1999-1419,"['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/148', 'http://www.iss.net/security_center/static/7535.php', 'http://www.securityfocus.com/bid/219']"
,CVE-1999-1308,"['http://ciac.llnl.gov/ciac/bulletins/h-09.shtml', 'http://ciac.llnl.gov/ciac/bulletins/h-91.shtml', 'http://www.iss.net/security_center/static/7594.php']"
,CVE-1999-0238,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0238']
,CVE-1999-0301,['http://sunsolve.sun.com/pub-cgi/retrieve.pl?doctype=coll&doc=secbull/149']
,CVE-1999-0524,"['http://descriptions.securescout.com/tc/11010', 'http://descriptions.securescout.com/tc/11011', 'http://kb.juniper.net/InfoCenter/index?page=content&id=JSA10705', 'http://kb.vmware.com/selfservice/microsites/search.do?cmd=displayKC&externalId=1434', 'http://www.osvdb.org/95', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/306', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/322', 'https://kc.mcafee.com/corporate/index?page=content&id=SB10053']"
,CVE-1999-0566,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0566']
,CVE-1999-1262,"['http://www.securityfocus.com/archive/1/12231', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1727']"
,CVE-1999-1446,"['http://marc.info/?l=ntbugtraq&m=87602837719654&w=2', 'http://marc.info/?l=ntbugtraq&m=87602837719655&w=2']"
,CVE-1999-0152,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0152']
,CVE-1999-0024,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0024']
,CVE-1999-1250,"['http://www.securityfocus.com/archive/1/7506', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2044']"
,CVE-1999-1399,"['http://marc.info/?l=bugtraq&m=87602746719552&w=2', 'http://www.securityfocus.com/bid/471']"
,CVE-1999-1220,"['http://www.securityfocus.com/archive/1/7527', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/502']"
,CVE-1999-1225,"['http://www.securityfocus.com/archive/1/7526', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/347']"
,CVE-1999-0071,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0071']
,CVE-1999-0115,['http://www.securityfocus.com/bid/1800']
